"Gene","logFC","t","PValue","FDR","SYMBOL","GENENAME"
"ENSG00000205189",1.15597330974158,7.14043239101709,9.30361977600044e-11,7.7652454293441e-10,"ZBTB10","zinc finger and BTB domain containing 10"
"ENSG00000165244",1.1831904206397,7.14016217865791,9.31626248453482e-11,7.768913354744e-10,"ZNF367","zinc finger protein 367"
"ENSG00000253736",-1.14999345488517,-7.13891126181406,9.37501249551636e-11,7.81099006592381e-10,"LOC105377730","uncharacterized LOC105377730"
"ENSG00000166130",-1.01686430086082,-7.13761226730098,9.4364088386242e-11,7.84825914799129e-10,"IKBIP","IKBKB interacting protein"
"ENSG00000111875",-1.04560628530271,-7.12788240245406,9.90912409637541e-11,8.22326342411982e-10,"ASF1A","anti-silencing function 1A histone chaperone"
"ENSG00000172236",1.38290415849839,7.12481736329901,1.00628373220456e-10,8.34347400848128e-10,"TPSAB1","tryptase alpha/beta 1"
"ENSG00000280054",-1.22426009219929,-7.12398007773949,1.01052366565143e-10,8.37494272483135e-10,NA,NA
"ENSG00000178146",-1.42377211941705,-7.12176654019806,1.02181820260826e-10,8.46482467050764e-10,NA,NA
"ENSG00000173457",1.14875639772969,7.121248250429,1.02448077662626e-10,8.47942393237497e-10,"PPP1R14B","protein phosphatase 1 regulatory inhibitor subunit 14B"
"ENSG00000185339",-1.37423709680311,-7.11925506894367,1.03478437662232e-10,8.55718528832802e-10,"TCN2","transcobalamin 2"
"ENSG00000237719",-1.23478332381527,-7.11444068330905,1.06009717882683e-10,8.74348102221532e-10,NA,NA
"ENSG00000224083",-1.08866730378767,-7.10889910144631,1.08999317393557e-10,8.98219221810944e-10,"MTCO1P11","MT-CO1 pseudogene 11"
"ENSG00000160957",1.01599415144307,7.1070375587675,1.10022205317747e-10,9.05460158923423e-10,"RECQL4","RecQ like helicase 4"
"ENSG00000037749",-1.00209427309474,-7.10558210562017,1.10828569345475e-10,9.11300126289859e-10,"MFAP3","microfibril associated protein 3"
"ENSG00000104866",1.110913011674,7.09838414016346,1.14903297282827e-10,9.43158306847009e-10,"PPP1R37","protein phosphatase 1 regulatory subunit 37"
"ENSG00000107281",1.29377097873415,7.09306775407871,1.18007783063251e-10,9.66955466439982e-10,"NPDC1","neural proliferation, differentiation and control 1"
"ENSG00000237711",-1.17732526882313,-7.09134885446994,1.19029185538351e-10,9.74053778093592e-10,"MTCO3P11","MT-CO3 pseudogene 11"
"ENSG00000177374",1.20025185689931,7.08623756079929,1.22118409135477e-10,9.97679498853615e-10,"HIC1","HIC ZBTB transcriptional repressor 1"
"ENSG00000270893",-1.20629494047472,-7.08230384881669,1.24549848151261e-10,1.01702212374229e-09,NA,NA
"ENSG00000074410",-1.41172451142417,-7.0818577957585,1.24828562568865e-10,1.01885635254432e-09,"CA12","carbonic anhydrase 12"
"ENSG00000176894",1.1756989854374,7.08055498517309,1.2564615891944e-10,1.02508546631633e-09,"PXMP2","peroxisomal membrane protein 2"
"ENSG00000254788",-1.13867319833311,-7.07629553465014,1.28356414442394e-10,1.04493437133354e-09,"CKLF-CMTM1","CKLF-CMTM1 readthrough"
"ENSG00000254802",-1.1328776865375,-7.06409385456525,1.36444776913502e-10,1.1079080635761e-09,NA,NA
"ENSG00000157017",-1.1663520865882,-7.06113242186233,1.3848277169793e-10,1.12300406941266e-09,"GHRL","ghrelin and obestatin prepropeptide"
"ENSG00000279095",1.51896162768154,7.05838091389638,1.40403293264105e-10,1.13759881226202e-09,NA,NA
"ENSG00000151789",1.26236230515417,7.05398198240062,1.43528610146731e-10,1.159803391977e-09,"ZNF385D","zinc finger protein 385D"
"ENSG00000102010",-1.40768709530355,-7.05330715623235,1.44014109311668e-10,1.16285374676948e-09,"BMX","BMX non-receptor tyrosine kinase"
"ENSG00000178922",1.14800916541294,7.04702256431363,1.48614301907329e-10,1.19948424135829e-09,"HYI","hydroxypyruvate isomerase (putative)"
"ENSG00000177706",1.08129544351661,7.0393119965785,1.54457386503221e-10,1.24397958398789e-09,"FAM20C","FAM20C golgi associated secretory pathway kinase"
"ENSG00000135392",-1.1619958919924,-7.03896023741895,1.54729306708293e-10,1.24563704263711e-09,"DNAJC14","DnaJ heat shock protein family (Hsp40) member C14"
"ENSG00000254872",1.11046310527687,7.0328909595918,1.59496357669131e-10,1.27909424681613e-09,"LINC02688","long intergenic non-protein coding RNA 2688"
"ENSG00000188305",-1.13623230779693,-7.03014080643074,1.61704021613484e-10,1.29569560151204e-09,"PEAK3","PEAK family member 3"
"ENSG00000224183",-1.27006356957174,-7.02876786172855,1.62817433735323e-10,1.30350820939482e-09,NA,NA
"ENSG00000110080",-1.34912300681092,-7.02754045504132,1.63819241569007e-10,1.31041480793077e-09,"ST3GAL4","ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
"ENSG00000166478",-1.13202620854637,-7.02311534744119,1.67481919287414e-10,1.33630851145121e-09,"ZNF143","zinc finger protein 143"
"ENSG00000186132",-1.03674205517849,-7.02075631049582,1.69467505015174e-10,1.35100671158521e-09,"C2orf76","chromosome 2 open reading frame 76"
"ENSG00000268758",1.46389673611012,7.01952276891529,1.70515027263466e-10,1.3577777996182e-09,NA,NA
"ENSG00000170892",-1.03157689547519,-7.00523417970041,1.83126008191472e-10,1.45496741556767e-09,"TSEN34","tRNA splicing endonuclease subunit 34"
"ENSG00000230013",-1.1528543102489,-7.00443549800191,1.83857538047444e-10,1.46016370225032e-09,"CT70","cancer/testis associated transcript 70"
"ENSG00000287771",-1.33154832897016,-7.00195288283841,1.86149935154697e-10,1.47650209618702e-09,NA,NA
"ENSG00000167969",1.04295324565566,7.00176090426944,1.8632837802868e-10,1.47729544836039e-09,"ECI1","enoyl-CoA delta isomerase 1"
"ENSG00000198960",-1.01285715817613,-6.9948404172751,1.92875215108313e-10,1.52791560227519e-09,"ARMCX6","armadillo repeat containing X-linked 6"
"ENSG00000138166",1.09135977423326,6.99121790956374,1.96392379673514e-10,1.55381757593014e-09,"DUSP5","dual specificity phosphatase 5"
"ENSG00000272734",1.26063853213143,6.98819920972026,1.99371720385268e-10,1.57606566035152e-09,NA,NA
"ENSG00000180155",1.27785831499653,6.98761960550487,1.99948864614107e-10,1.57996506359083e-09,"LYNX1","Ly6/neurotoxin 1"
"ENSG00000204959",1.24537600686984,6.98719045875674,2.00377254903902e-10,1.58268625906906e-09,NA,NA
"ENSG00000213903",-1.1177817655838,-6.98056300479469,2.07109515960597e-10,1.63175619475773e-09,"LTB4R","leukotriene B4 receptor"
"ENSG00000130821",1.19323963562635,6.979810458159,2.07887973729788e-10,1.6372047028101e-09,"SLC6A8","solute carrier family 6 member 8"
"ENSG00000276633",1.0997461308308,6.97612035331348,2.11747239466685e-10,1.66312354505351e-09,NA,NA
"ENSG00000276289",-1.42602788774999,-6.97489508371178,2.13044289310087e-10,1.67152366598227e-09,"LOC102723475","potassium voltage-gated channel subfamily E regulatory subunit 1B"
"ENSG00000151694",-1.09519727079453,-6.97294438641427,2.15125504143995e-10,1.68644787643137e-09,"ADAM17","ADAM metallopeptidase domain 17"
"ENSG00000099251",-1.20879410490791,-6.97246508519564,2.15639945638542e-10,1.68977757734562e-09,NA,NA
"ENSG00000121578",-1.0050881666517,-6.97002586646442,2.18276917707704e-10,1.70901935817861e-09,"B4GALT4","beta-1,4-galactosyltransferase 4"
"ENSG00000285508",1.91120736419027,6.96286818606477,2.26200475599468e-10,1.76665197319352e-09,"LOC128706666","uncharacterized LOC128706666"
"ENSG00000129911",1.26500255854525,6.96084302929712,2.28493526290187e-10,1.78160639414509e-09,"KLF16","KLF transcription factor 16"
"ENSG00000256646",-1.33761543357072,-6.9606727445297,2.28687381837902e-10,1.78238018165594e-09,NA,NA
"ENSG00000189013",-1.36971797199953,-6.95774224552986,2.32049131824634e-10,1.80559336857185e-09,"KIR2DL4","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4"
"ENSG00000187116",-1.05522541983039,-6.95100383759231,2.39965763524881e-10,1.86104366129341e-09,"LILRA5","leukocyte immunoglobulin like receptor A5"
